SecrutyID;Horario;TipoOferta;Preço;Quantidade
3803947;20140610-13:30:58.935;1;0;0
3809654;20140610-13:30:58.936;1;8.19;7400
3803947;20140610-13:30:58.964;1;17.14;800
3809688;20140610-13:30:58.976;0;0;0
3809654;20140610-13:30:59.022;1;8.26;12000
3809654;20140610-13:30:59.024;0;8.11;11800
3809688;20140610-13:30:59.262;0;0;0
3803947;20140610-13:30:59.266;0;0;0
3809688;20140610-13:30:59.268;0;0;0
3803947;20140610-13:30:59.301;0;17.05;400
3803947;20140610-13:30:59.315;0;17.05;200
3809688;20140610-13:30:59.407;1;29.39;100
3803947;20140610-13:30:59.408;0;17.05;100
3809654;20140610-13:30:59.411;0;8.18;200
3803947;20140610-13:30:59.417;0;0;0
3809688;20140610-13:31:00.018;1;29.38;300
3809688;20140610-13:31:00.030;1;29.39;2400
3809688;20140610-13:31:00.036;0;0;0
3809688;20140610-13:31:00.041;0;29.38;1400
3809688;20140610-13:31:00.178;1;29.4;300
3809688;20140610-13:31:00.179;0;29.34;100
3809688;20140610-13:31:00.222;0;0;0
3809688;20140610-13:31:00.222;1;0;0
3809688;20140610-13:31:00.222;0;0;0
3809688;20140610-13:31:00.222;1;29.39;300
3809688;20140610-13:31:00.227;1;29.45;3000
3809688;20140610-13:31:00.232;0;29.38;1100
3809688;20140610-13:31:00.233;0;0;0
3809688;20140610-13:31:00.250;1;0;0
3809688;20140610-13:31:00.345;0;0;0
3809688;20140610-13:31:00.423;0;29.37;3000
3809688;20140610-13:31:00.451;1;29.44;3000
3809688;20140610-13:31:00.452;1;29.45;3000
3809688;20140610-13:31:00.485;1;0;0
3809654;20140610-13:31:00.540;0;8.18;1000
3809654;20140610-13:31:00.555;0;8.17;100
3809688;20140610-13:31:01.052;0;29.35;3700
3809688;20140610-13:31:01.493;0;29.38;300
3809688;20140610-13:31:01.878;0;29.37;400
3809688;20140610-13:31:01.885;0;29.38;100
3803947;20140610-13:31:01.907;1;17.07;100
3809688;20140610-13:31:01.944;0;29.36;400
3809688;20140610-13:31:01.998;0;29.35;400
3809688;20140610-13:31:02.052;0;29.34;400
3809688;20140610-13:31:02.102;0;29.33;400
3809688;20140610-13:31:02.156;0;0;0
3809688;20140610-13:31:02.157;0;29.32;400
3809688;20140610-13:31:02.222;0;29.31;400
3809688;20140610-13:31:02.282;0;29.3;400
3809688;20140610-13:31:02.344;1;29.4;400
3809688;20140610-13:31:02.404;1;29.41;400
3809688;20140610-13:31:02.456;1;29.42;400
3809688;20140610-13:31:02.512;1;29.43;400
3809688;20140610-13:31:02.562;1;29.44;400
3809688;20140610-13:31:02.613;1;29.45;400
3809688;20140610-13:31:02.672;1;29.46;400
3809688;20140610-13:31:02.751;1;29.47;400
3803947;20140610-13:31:03.289;0;17.03;1000
3809654;20140610-13:31:03.324;1;8.19;5900
3809654;20140610-13:31:03.328;1;0;0
3809654;20140610-13:31:03.448;0;8.18;300
3809654;20140610-13:31:03.503;0;8.17;300
3809654;20140610-13:31:03.602;0;8.16;300
3809654;20140610-13:31:03.658;0;8.15;300
3803947;20140610-13:31:03.740;0;17.04;1000
3803947;20140610-13:31:03.740;1;17.17;1000
3809654;20140610-13:31:03.751;0;8.14;300
3803947;20140610-13:31:03.755;0;17.01;100
3809654;20140610-13:31:03.803;0;8.13;300
3809654;20140610-13:31:03.871;0;8.12;300
3809654;20140610-13:31:03.937;0;8.11;300
3809654;20140610-13:31:04.003;0;8.1;300
3809688;20140610-13:31:04.020;0;0;0
3809688;20140610-13:31:04.027;0;0;0
3809688;20140610-13:31:04.029;1;29.44;100
3809688;20140610-13:31:04.031;0;0;0
3809688;20140610-13:31:04.031;0;29.29;400
3809688;20140610-13:31:04.032;0;0;0
3809688;20140610-13:31:04.032;1;29.39;300
3809688;20140610-13:31:04.034;0;0;0
3809688;20140610-13:31:04.034;1;0;0
3809688;20140610-13:31:04.034;1;29.42;10000
3809688;20140610-13:31:04.036;0;0;0
3809688;20140610-13:31:04.036;0;29.33;10000
3809688;20140610-13:31:04.058;1;29.42;3000
3809688;20140610-13:31:04.058;1;29.43;3000
3809688;20140610-13:31:04.059;1;0;0
3809688;20140610-13:31:04.087;1;29.39;400
3809654;20140610-13:31:04.098;1;8.2;300
3809688;20140610-13:31:04.144;1;0;0
3809654;20140610-13:31:04.151;1;8.19;300
3809654;20140610-13:31:04.208;1;8.21;300
3809688;20140610-13:31:04.235;0;29.27;3000
3809688;20140610-13:31:04.259;1;29.42;3000
3809654;20140610-13:31:04.300;1;8.22;300
3809688;20140610-13:31:04.328;1;29.41;1200
3809654;20140610-13:31:04.351;1;8.23;300
3809654;20140610-13:31:04.402;1;8.24;300
3809688;20140610-13:31:04.436;0;29.26;3000
3809654;20140610-13:31:04.468;1;8.25;300
3809654;20140610-13:31:04.551;1;8.26;300
3809654;20140610-13:31:04.603;1;8.27;300
3809688;20140610-13:31:04.637;0;29.25;3000
3809688;20140610-13:31:05.351;0;29.35;700
3809688;20140610-13:31:05.353;1;29.4;100
3809688;20140610-13:31:05.354;1;29.4;1000
3809688;20140610-13:31:05.366;0;29.35;800
3803947;20140610-13:31:05.632;1;17.11;100
3803947;20140610-13:31:06.155;0;0;0
3803947;20140610-13:31:06.407;0;17.05;200
3809688;20140610-13:31:06.684;0;0;0
3809688;20140610-13:31:06.885;0;29.34;3000
3809654;20140610-13:31:06.980;0;8.15;21400
3809779;20140610-13:31:07.071;0;7.36;300
3809654;20140610-13:31:07.073;0;8.18;200
3809654;20140610-13:31:08.086;1;8.19;100
3809688;20140610-13:31:08.175;0;0;0
3809688;20140610-13:31:08.176;0;0;0
3809688;20140610-13:31:08.177;0;0;0
3809688;20140610-13:31:08.202;0;29.38;100
3809688;20140610-13:31:08.202;0;29.38;200
3809688;20140610-13:31:08.203;0;0;0
3809688;20140610-13:31:08.203;0;0;0
3809688;20140610-13:31:08.203;0;29.26;300
3809688;20140610-13:31:08.203;0;29.28;400
3809688;20140610-13:31:08.204;0;29.474;200
3809688;20140610-13:31:08.204;0;29.27;400
3809688;20140610-13:31:08.204;0;0;0
3809688;20140610-13:31:08.204;0;0;0
3809688;20140610-13:31:08.207;0;0;0
3809688;20140610-13:31:08.215;1;29.39;100
3809688;20140610-13:31:08.218;1;29.4;100
3809688;20140610-13:31:08.219;0;29.38;100
3809688;20140610-13:31:08.220;0;29.474;100
3809688;20140610-13:31:08.228;1;0;0
3809688;20140610-13:31:08.228;0;29.36;300
3809688;20140610-13:31:08.230;0;29.37;900
3809688;20140610-13:31:08.230;0;29.36;400
3809688;20140610-13:31:08.233;0;29.35;5000
3809688;20140610-13:31:08.238;0;29.36;300
3809688;20140610-13:31:08.252;0;29.37;300
3809688;20140610-13:31:08.263;0;29.37;300
3809688;20140610-13:31:08.284;1;0;0
3809688;20140610-13:31:08.310;1;0;0
3809688;20140610-13:31:08.330;1;29.41;2800
3809688;20140610-13:31:08.340;0;29.38;1300
3809688;20140610-13:31:08.348;0;29.37;1000
3809688;20140610-13:31:08.357;0;29.38;1300
3809688;20140610-13:31:08.376;0;29.33;3000
3809688;20140610-13:31:08.425;0;29.38;1200
3809688;20140610-13:31:08.426;1;0;0
3809688;20140610-13:31:08.435;1;0;0
3809688;20140610-13:31:08.437;0;29.38;1200
3809688;20140610-13:31:08.451;0;0;0
3809688;20140610-13:31:08.451;0;0;0
3809688;20140610-13:31:08.468;1;0;0
3809688;20140610-13:31:08.468;0;29.37;400
3809688;20140610-13:31:08.511;1;29.52;3000
3809688;20140610-13:31:08.522;0;29.34;3000
3809688;20140610-13:31:08.535;0;0;0
3803947;20140610-13:31:08.658;0;17.05;400
3809688;20140610-13:31:08.712;1;29.53;3000
3803947;20140610-13:31:08.731;0;17.04;400
3809688;20140610-13:31:08.736;0;29.24;3000
3803947;20140610-13:31:08.784;0;17.03;400
3803947;20140610-13:31:08.785;1;17.094;100
3803947;20140610-13:31:08.796;0;17.06;200
3803947;20140610-13:31:08.797;0;17.06;100
3803947;20140610-13:31:08.800;0;16.99;400
3803947;20140610-13:31:08.801;1;0;0
3803947;20140610-13:31:08.801;1;0;0
3803947;20140610-13:31:08.801;0;0;0
3803947;20140610-13:31:08.802;0;0;0
3803947;20140610-13:31:08.803;1;17.2;1300
3803947;20140610-13:31:08.803;1;17.17;1600
3803947;20140610-13:31:08.804;0;16.96;2000
3803947;20140610-13:31:08.804;0;16.93;1300
3803947;20140610-13:31:08.807;0;17.05;100
3803947;20140610-13:31:08.819;0;0;0
3803947;20140610-13:31:08.837;0;17.06;400
3803947;20140610-13:31:08.891;0;17.02;400
3803947;20140610-13:31:08.940;1;17.08;100
3803947;20140610-13:31:08.941;0;17.01;400
3803947;20140610-13:31:08.955;0;17.01;100
3803947;20140610-13:31:08.999;0;17;400
3803947;20140610-13:31:09.050;0;16.99;400
3803947;20140610-13:31:09.101;0;16.98;400
3809688;20140610-13:31:09.152;0;29.38;300
3803947;20140610-13:31:09.152;1;17.08;400
3803947;20140610-13:31:09.213;1;17.09;400
3809688;20140610-13:31:09.263;0;29.33;10000
3809688;20140610-13:31:09.263;1;29.43;10000
3803947;20140610-13:31:09.264;1;17.1;400
3809688;20140610-13:31:09.268;1;0;0
3803947;20140610-13:31:09.317;1;17.11;400
3803947;20140610-13:31:09.370;1;17.12;400
3803947;20140610-13:31:09.426;1;17.13;400
3803947;20140610-13:31:09.487;1;17.14;400
3809688;20140610-13:31:09.609;0;29.35;700
3803947;20140610-13:31:09.743;1;17.15;400
3803947;20140610-13:31:09.796;1;17.16;400
3809688;20140610-13:31:09.890;0;0;0
3809688;20140610-13:31:09.906;0;0;0
3809688;20140610-13:31:09.908;0;0;0
3809688;20140610-13:31:09.913;0;29.38;300
3809688;20140610-13:31:09.914;0;0;0
3809688;20140610-13:31:09.917;0;0;0
3809688;20140610-13:31:09.919;0;29.36;700
3809688;20140610-13:31:09.923;0;29.37;1700
3809688;20140610-13:31:09.930;0;0;0
3809688;20140610-13:31:09.938;0;29.35;800
3809688;20140610-13:31:10.053;0;0;0
3809688;20140610-13:31:10.060;0;29.37;700
3809688;20140610-13:31:10.090;0;29.33;2000
3809688;20140610-13:31:10.098;0;29.36;1000
3809688;20140610-13:31:10.156;1;29.44;100
3809688;20140610-13:31:10.608;0;29.34;3000
3809688;20140610-13:31:10.612;0;29.35;300
3809688;20140610-13:31:10.612;0;0;0
3809688;20140610-13:31:10.750;1;0;0
3809688;20140610-13:31:10.756;0;29.37;100
3809688;20140610-13:31:10.813;0;29.24;3000
3803947;20140610-13:31:11.221;1;17.07;100
3809688;20140610-13:31:11.513;0;29.34;3000
3809688;20140610-13:31:11.516;0;29.35;3000
3809688;20140610-13:31:11.622;0;29.36;3000
3809688;20140610-13:31:11.623;0;0;0
3809654;20140610-13:31:11.694;0;8.16;10000
3809688;20140610-13:31:11.823;0;29.26;3000
3803947;20140610-13:31:12.112;1;17.08;100
3809779;20140610-13:31:12.156;1;0;0
3809688;20140610-13:31:12.311;1;29.39;300
3809688;20140610-13:31:12.312;0;0;0
3809688;20140610-13:31:12.313;0;0;0
3809688;20140610-13:31:12.314;0;0;0
3809688;20140610-13:31:12.315;0;0;0
3809688;20140610-13:31:12.315;0;0;0
3809688;20140610-13:31:12.315;1;29.42;3000
3809688;20140610-13:31:12.315;1;29.43;3000
3809688;20140610-13:31:12.316;0;29.27;400
3809688;20140610-13:31:12.317;0;29.26;300
3809688;20140610-13:31:12.318;0;0;0
3809688;20140610-13:31:12.319;0;0;0
3809688;20140610-13:31:12.323;0;29.37;3100
3809688;20140610-13:31:12.323;0;0;0
3809688;20140610-13:31:12.323;0;29.35;100
3809688;20140610-13:31:12.324;0;29.25;300
3809688;20140610-13:31:12.325;1;29.41;3000
3809688;20140610-13:31:12.326;0;29.36;1700
3809688;20140610-13:31:12.327;0;29.33;300
3809688;20140610-13:31:12.329;0;0;0
3809688;20140610-13:31:12.331;0;29.36;1000
3809688;20140610-13:31:12.332;1;29.48;2000
3809688;20140610-13:31:12.335;1;0;0
3809688;20140610-13:31:12.342;0;29.33;500
3809688;20140610-13:31:12.414;0;29.37;2500
3809688;20140610-13:31:12.424;0;29.37;2500
3809688;20140610-13:31:12.433;0;29.36;300
3809688;20140610-13:31:12.433;0;0;0
3809688;20140610-13:31:12.435;0;29.36;400
3809688;20140610-13:31:12.436;1;0;0
3809688;20140610-13:31:12.436;0;29.37;300
3809688;20140610-13:31:12.441;1;29.41;2800
3809688;20140610-13:31:12.446;1;0;0
3809688;20140610-13:31:12.516;0;29.34;3000
3809688;20140610-13:31:12.516;0;29.33;3000
3809688;20140610-13:31:12.518;0;29.35;3000
3809688;20140610-13:31:12.550;1;0;0
3809688;20140610-13:31:12.610;1;29.39;500
3809688;20140610-13:31:12.647;1;29.51;3000
3803947;20140610-13:31:12.692;B;360680;132
3805660;20140610-13:31:12.704;B;178236;36
3809779;20140610-13:31:12.706;B;325985;90
3803947;20140610-13:31:12.715;0;17.05;200
3809654;20140610-13:31:12.722;B;2501174;360
3809688;20140610-13:31:12.774;B;13846849;704
3809688;20140610-13:31:12.848;1;29.52;3000
3809688;20140610-13:31:12.915;1;29.45;3900
3809688;20140610-13:31:13.030;0;0;0
3809688;20140610-13:31:13.030;0;29.37;400
3809688;20140610-13:31:13.049;1;29.53;3000
3809688;20140610-13:31:13.226;1;29.39;100
3809688;20140610-13:31:13.415;0;29.37;3000
3809688;20140610-13:31:13.416;0;29.36;3000
3809688;20140610-13:31:13.417;1;0;0
3809688;20140610-13:31:13.426;0;29.37;100
3809688;20140610-13:31:13.427;0;29.34;100
3803947;20140610-13:31:14.051;0;0;0
3809688;20140610-13:31:14.156;0;0;0
3809688;20140610-13:31:14.442;0;29.35;10000
3809688;20140610-13:31:14.442;1;29.45;10000
3809688;20140610-13:31:14.443;0;29.34;100
3803947;20140610-13:31:15.058;0;16.96;5200
3809688;20140610-13:31:17.077;1;29.39;300
3809688;20140610-13:31:18.156;0;0;0
3803947;20140610-13:31:18.410;1;17.07;400
3803947;20140610-13:31:18.424;0;0;0
3803947;20140610-13:31:18.424;0;17.01;400
3809779;20140610-13:31:18.633;0;7.36;1500
3809779;20140610-13:31:18.635;1;7.38;100
3809688;20140610-13:31:20.433;1;0;0
3809688;20140610-13:31:20.434;0;29.34;100
3809688;20140610-13:31:20.455;0;29.35;2800
3809688;20140610-13:31:20.634;1;29.54;3000
3803947;20140610-13:31:21.155;0;0;0
3809688;20140610-13:31:21.419;1;29.46;3900
3803947;20140610-13:31:21.819;0;0;0
3803947;20140610-13:31:21.819;0;16.97;400
3803947;20140610-13:31:21.829;0;17.04;200
3809688;20140610-13:31:22.070;1;29.44;3000
3809688;20140610-13:31:22.093;0;0;0
3809688;20140610-13:31:24.145;0;0;0
3809688;20140610-13:31:24.346;0;29.27;3000
3809688;20140610-13:31:24.398;0;0;0
3809688;20140610-13:31:24.422;0;0;0
3809688;20140610-13:31:24.436;0;29.35;300
3809688;20140610-13:31:24.479;0;29.37;300
3809688;20140610-13:31:24.599;0;29.34;2000
3809688;20140610-13:31:24.696;0;29.37;1000
3809688;20140610-13:31:24.891;0;0;0
3809688;20140610-13:31:24.923;0;29.36;400
3809688;20140610-13:31:25.156;0;0;0
3809688;20140610-13:31:25.195;1;29.47;2000
3809688;20140610-13:31:25.207;0;0;0
3809688;20140610-13:31:25.234;0;0;0
3809688;20140610-13:31:25.247;0;0;0
3809688;20140610-13:31:25.253;0;29.37;700
3809688;20140610-13:31:25.257;0;29.34;800
3809688;20140610-13:31:25.274;1;29.43;3000
3809688;20140610-13:31:25.370;0;29.35;2500
3809688;20140610-13:31:25.387;0;0;0
3809688;20140610-13:31:25.391;0;29.37;400
3809688;20140610-13:31:25.401;1;29.41;300
3809688;20140610-13:31:25.451;0;29.32;500
3809688;20140610-13:31:25.473;0;29.33;400
3809688;20140610-13:31:25.477;0;0;0
3809688;20140610-13:31:25.478;0;29.32;600
3809688;20140610-13:31:25.721;1;29.39;2000
3809688;20140610-13:31:25.723;0;29.37;300
3809688;20140610-13:31:25.755;1;0;0
3803947;20140610-13:31:25.779;1;17.094;100
3809654;20140610-13:31:25.782;1;8.19;5800
3809654;20140610-13:31:25.783;0;0;0
3809688;20140610-13:31:25.955;1;29.53;3000
3803947;20140610-13:31:26.398;0;17.07;300
3809688;20140610-13:31:26.592;1;29.39;1600
3809688;20140610-13:31:26.593;1;0;0
3809688;20140610-13:31:26.595;1;29.48;400
3809688;20140610-13:31:26.621;1;29.39;2200
3803947;20140610-13:31:26.625;1;17.07;200
3803947;20140610-13:31:26.627;0;17.06;400
3809654;20140610-13:31:26.693;1;8.19;5700
3809688;20140610-13:31:26.747;0;29.32;800
3809688;20140610-13:31:26.753;1;0;0
3803947;20140610-13:31:26.855;0;17.06;100
3809688;20140610-13:31:27.026;1;29.39;300
3809688;20140610-13:31:28.364;0;29.37;3000
3809688;20140610-13:31:28.365;0;29.34;100
3809654;20140610-13:31:28.378;0;8.16;3000
3809688;20140610-13:31:28.383;0;29.35;2800
3809688;20140610-13:31:28.496;1;0;0
3809688;20140610-13:31:28.496;1;29.46;10000
3809688;20140610-13:31:28.500;0;29.37;100
3809688;20140610-13:31:28.556;0;0;0
3809688;20140610-13:31:28.565;0;29.37;100
3809654;20140610-13:31:28.832;0;8.14;10000
3809654;20140610-13:31:28.833;0;8.17;100
3809688;20140610-13:31:29.156;1;0;0
3809688;20140610-13:31:29.728;1;0;0
3803947;20140610-13:31:29.729;1;0;0
3803947;20140610-13:31:29.775;0;17.01;400
3809688;20140610-13:31:29.929;1;29.54;3000
3809688;20140610-13:31:30.145;0;29.37;400
3803947;20140610-13:31:30.775;1;0;0
3803947;20140610-13:31:30.775;1;17.17;400
3809688;20140610-13:31:30.908;1;29.39;5000
3809688;20140610-13:31:30.909;1;29.39;1200
3809688;20140610-13:31:30.910;1;29.39;200
3809688;20140610-13:31:30.910;1;29.39;100
3809688;20140610-13:31:30.910;1;0;0
3809688;20140610-13:31:30.911;1;29.39;4600
3809688;20140610-13:31:30.911;1;0;0
3809688;20140610-13:31:30.911;0;0;0
3809688;20140610-13:31:30.912;0;29.38;1300
3809688;20140610-13:31:30.912;1;0;0
3809688;20140610-13:31:30.912;1;29.49;400
3809688;20140610-13:31:30.913;0;0;0
3809688;20140610-13:31:30.913;0;29.38;400
3809688;20140610-13:31:30.913;0;29.38;300
3809688;20140610-13:31:30.914;1;0;0
3809688;20140610-13:31:30.920;1;0;0
3809688;20140610-13:31:30.926;1;29.39;5000
3809688;20140610-13:31:30.926;0;0;0
3809688;20140610-13:31:30.934;1;29.39;4600
3809688;20140610-13:31:30.944;0;29.38;100
3809688;20140610-13:31:30.957;0;29.38;2000
3809688;20140610-13:31:30.957;0;0;0
3809688;20140610-13:31:30.961;0;29.38;500
3809688;20140610-13:31:30.961;0;29.38;500
3809688;20140610-13:31:30.961;0;0;0
3809688;20140610-13:31:30.962;0;0;0
3809688;20140610-13:31:30.968;0;29.38;1700
3809688;20140610-13:31:30.972;0;29.34;500
3809688;20140610-13:31:30.978;0;0;0
3809688;20140610-13:31:30.992;0;0;0
3809688;20140610-13:31:31.002;0;29.33;800
3809688;20140610-13:31:31.008;0;29.32;1000
3809688;20140610-13:31:31.031;1;29.39;4400
3809688;20140610-13:31:31.033;0;29.34;100
3809688;20140610-13:31:31.045;1;29.39;4400
3809688;20140610-13:31:31.111;1;29.55;3000
3809688;20140610-13:31:31.112;0;29.31;2000
3809688;20140610-13:31:31.127;1;29.39;400
3809688;20140610-13:31:31.157;0;29.37;2800
3809688;20140610-13:31:31.171;0;0;0
3809688;20140610-13:31:31.189;0;29.37;2800
3809688;20140610-13:31:31.269;1;29.4;300
3809688;20140610-13:31:31.567;1;29.48;3900
3809654;20140610-13:31:31.922;1;8.19;3800
3809654;20140610-13:31:31.955;1;8.2;100
3809654;20140610-13:31:32.156;0;0;0
3803947;20140610-13:31:32.335;1;17.08;100
3809654;20140610-13:31:32.411;1;8.18;2400
3803947;20140610-13:31:32.622;1;17.08;200
3809654;20140610-13:31:32.786;0;8.17;200
3809688;20140610-13:31:33.024;0;0;0
3809688;20140610-13:31:33.043;0;29.38;1400
3803947;20140610-13:31:33.339;1;17.08;200
3809688;20140610-13:31:33.342;1;0;0
3803947;20140610-13:31:33.363;0;17.06;100
3809688;20140610-13:31:33.367;0;29.38;400
3809688;20140610-13:31:33.369;0;0;0
3809654;20140610-13:31:33.373;0;8.18;600
3805660;20140610-13:31:33.374;0;2.47;100
3809688;20140610-13:31:33.388;0;29.38;400
3809688;20140610-13:31:33.398;0;0;0
3809688;20140610-13:31:33.413;0;29.34;500
3809688;20140610-13:31:33.423;0;0;0
3809688;20140610-13:31:33.442;0;0;0
3805660;20140610-13:31:33.448;0;2.42;4000
3803947;20140610-13:31:33.452;0;17.05;200
3803947;20140610-13:31:33.463;0;17.06;200
3809688;20140610-13:31:33.476;0;29.33;300
3803947;20140610-13:31:33.477;0;17.06;200
3809688;20140610-13:31:33.496;0;29.34;800
3809688;20140610-13:31:33.517;1;29.47;10000
3805660;20140610-13:31:33.595;0;0;0
3809688;20140610-13:31:33.636;0;29.38;400
3805660;20140610-13:31:33.640;1;0;0
3803947;20140610-13:31:33.685;1;17.12;100
3803947;20140610-13:31:33.688;1;17.1;100
3805660;20140610-13:31:33.734;0;2.46;5000
3809688;20140610-13:31:34.218;0;29.38;3000
3809688;20140610-13:31:34.229;0;29.38;100
3809688;20140610-13:31:34.262;0;0;0
3809688;20140610-13:31:34.263;1;29.39;300
3809688;20140610-13:31:34.264;1;29.4;400
3809688;20140610-13:31:34.266;0;0;0
3809688;20140610-13:31:34.275;0;0;0
3809688;20140610-13:31:34.463;0;29.28;3000
3809654;20140610-13:31:34.570;1;8.19;1500
3809654;20140610-13:31:34.571;1;0;0
3809654;20140610-13:31:34.572;0;8.09;300
3809654;20140610-13:31:34.572;1;8.233;1500
3809654;20140610-13:31:34.572;0;8.17;100
3809654;20140610-13:31:34.573;0;8.18;200
3809779;20140610-13:31:34.573;1;7.37;1600
3809654;20140610-13:31:34.573;1;0;0
3809779;20140610-13:31:34.575;1;0;0
3809779;20140610-13:31:34.576;1;0;0
3809779;20140610-13:31:34.576;0;7.36;100
3809779;20140610-13:31:34.579;1;7.425;300
3809779;20140610-13:31:34.580;1;0;0
3809779;20140610-13:31:34.581;1;7.38;2100
3809779;20140610-13:31:34.582;1;7.38;200
3809654;20140610-13:31:34.585;1;0;0
3809779;20140610-13:31:34.587;1;7.38;1100
3809654;20140610-13:31:34.661;1;8.2;100
3809654;20140610-13:31:34.662;1;0;0
3809779;20140610-13:31:34.662;0;7.36;100
3809779;20140610-13:31:34.662;1;7.38;100
3809779;20140610-13:31:34.662;0;0;0
3809779;20140610-13:31:34.662;1;0;0
3809654;20140610-13:31:34.663;1;8.2;100
3809654;20140610-13:31:34.663;1;0;0
3809779;20140610-13:31:34.663;0;7.36;100
3809779;20140610-13:31:34.663;0;0;0
3809779;20140610-13:31:34.730;1;7.37;600
3809779;20140610-13:31:34.732;1;0;0
3809654;20140610-13:31:36.083;0;8.15;1000
3809654;20140610-13:31:36.156;1;8.21;100
3809688;20140610-13:31:36.766;1;0;0
3809688;20140610-13:31:37.610;0;0;0
3809688;20140610-13:31:37.811;0;29.37;3000
3809688;20140610-13:31:38.179;1;29.39;300
3809688;20140610-13:31:38.340;0;0;0
3809688;20140610-13:31:38.541;0;29.37;3000
3809688;20140610-13:31:38.780;0;0;0
3809688;20140610-13:31:38.927;1;29.45;3000
3809688;20140610-13:31:38.928;1;0;0
3809688;20140610-13:31:38.981;0;29.27;3000
3809688;20140610-13:31:39.128;1;29.55;3000
3809688;20140610-13:31:39.173;1;29.4;600
3809688;20140610-13:31:39.184;1;29.45;3000
3803947;20140610-13:31:39.204;1;0;0
3803947;20140610-13:31:39.220;1;17.14;700
3803947;20140610-13:31:39.319;1;0;0
3803947;20140610-13:31:39.329;1;17.14;600
3803947;20140610-13:31:39.343;1;0;0
3803947;20140610-13:31:39.352;1;17.14;400
3803947;20140610-13:31:39.456;1;0;0
3803947;20140610-13:31:39.467;1;17.14;200
3803947;20140610-13:31:39.717;1;0;0
3803947;20140610-13:31:39.728;1;17.15;800
3809688;20140610-13:31:39.868;0;29.38;3000
3809688;20140610-13:31:39.868;0;29.37;3000
3809688;20140610-13:31:39.881;0;29.36;2800
3809688;20140610-13:31:40.794;1;0;0
3809688;20140610-13:31:40.815;0;29.37;2800
3803947;20140610-13:31:40.818;1;0;0
